Plant Code,Plant Name,Utility Name,Age of Oldest Unit at Plant in Years,Prime Mover for Generator 1,Energy Source 1 for Generator 1,Nameplate capacity in MW,2018 Net Generation in MWh,2018 Electric Fuel Consumption in MMBtu,Implied 2018 Electrical Efficiency,Latitude,Longitude,State,Zip,County,NERC Region,Balancing Authority Code
61938,Bani Solar,"Bani Solar, LLC",#N/A,#N/A,#N/A,0,0,0,0%,33.953775,-79.93713,SC,29114,Florence,SERC,CPLE
61939,Blacktip Solar,"Blacktip Solar, LLC",1,PV,SUN,2,138,1257,37%,33.900481,-79.755961,SC,29591,Florence,SERC,CPLE
61940,Bloom Solar,"Bloom Solar, LLC",#N/A,#N/A,#N/A,0,0,0,0%,33.610454,-80.336613,SC,29148,Clarendon,SERC,CPLE
61941,Bond Solar,"Bond Solar, LLC",1,PV,SUN,2,11,100,38%,33.617189,-80.362997,SC,29148,Clarendon,SERC,CPLE
61942,Gary Solar,"Gary Solar, LLC",1,PV,SUN,2,0,0,0%,34.199094,-80.221678,SC,29010,Lee,SERC,CPLE
61943,Goldenrod Solar,"Goldenrod Solar, LLC",#N/A,#N/A,#N/A,0,0,0,0%,33.962884,-79.562891,SC,29583,Florence,SERC,CPLE
61944,Jessamine Solar,"Jessamine Solar, LLC",#N/A,#N/A,#N/A,0,0,0,0%,34.230544,-79.390606,SC,29571,Marion,SERC,CPLE
61945,Pelzer Solar I,"Pelzer Solar I, LLC",#N/A,#N/A,#N/A,0,0,0,0%,34.657642,-82.501964,SC,29669,Anderson,SERC,DUK
61946,Redwing Solar,Soltage LLC,#N/A,#N/A,#N/A,0,0,0,0%,34.274414,-79.887503,SC,29532,Darlington,SERC,CPLE
61947,River Solar,"River Solar, LLC",1,PV,SUN,2,97,884,37%,34.107849,-80.128107,SC,29080,Lee,SERC,CPLE
61948,Sapphire Solar,"Sapphire Solar, LLC",1,PV,SUN,2,1,9,38%,33.887786,-79.783683,SC,29560,Florence,SERC,CPLE
61949,South Solar,"South Solar, LLC",1,PV,SUN,2,113,1030,37%,33.995392,-79.606062,SC,29583,Florence,SERC,CPLE
61950,Vincent Solar,"Vincent Solar, LLC",#N/A,#N/A,#N/A,0,0,0,0%,34.091583,-80.108313,SC,29080,Lee,SERC,CPLE
61951,Watauga Solar,"Watauga Solar, LLC",#N/A,#N/A,#N/A,0,0,0,0%,34.523944,-79.844619,SC,29593,Darlington,SERC,CPLE
61952,Whitt Solar,"Whitt Solar, LLC",#N/A,#N/A,#N/A,0,0,0,0%,34.721613,-82.524315,SC,29673,Anderson,SERC,DUK
61953,Willis Solar,"Willis Solar, LLC",1,PV,SUN,2,120,1093,37%,33.984625,-79.564983,SC,29583,Florence,SERC,CPLE
61954,Delta Solar Power I,"Delta Solar Power I, LLC",1,PV,SUN,8.1,6288,57296,37%,42.7,-84.701,MI,48837,Eaton,RFC,MISO
61955,Delta Solar Power II,"Delta Solar Power II, LLC",1,PV,SUN,15.9,7340,66881,37%,42.707,-84.7,MI,48837,Eaton,RFC,MISO
61956,MCRD Parris Island PV,Ameresco Federal Solutions,1,PV,SUN,10,0,0,0%,32.329402,-80.694722,SC,29905,Beaufort,SERC,SCEG
61957,"Pratt Wind, LLC","Pratt Wind, LLC",1,WT,WND,243.5,59378,541052,37%,37.55,-98.8,KS,67124,Pratt,MRO,SWPP
61958,Broadalbin-Perth Solar,AES Distributed Energy,1,PV,SUN,1.5,447,4072,37%,43.018029,-74.191836,NY,12010,Montgomery,NPCC,NYIS
61959,"Coolidge Solar 1, LLC","Coolidge Solar I, LLC",1,PV,SUN,19.6,317,2889,37%,43.424817,-72.665336,VT,5149,Windsor,NPCC,ISNE
61960,Atood II,Cypress Creek Renewables,1,PV,SUN,2,0,0,0%,35.030303,-81.808469,SC,29330,Spartanburg,SERC,DUK
61961,Gaston II,Cypress Creek Renewables,1,PV,SUN,7.5,0,0,0%,33.778378,-81.110251,SC,29160,Lexington,SERC,SCEG
61962,Holstein 1 Solar Farm,226HC 8me LLC,#N/A,#N/A,#N/A,0,0,0,0%,32.104125,-100.162375,TX,79566,Nolan,SPP,ERCO
61965,"Quakertown Solar Farm, LLC",NJR Clean Energy Ventures Corporation,1,PV,SUN,8.8,1195,10889,37%,40.522818,-74.944168,NJ,8867,Hunterdon,RFC,PJM
61966,Victoria Port Power II LLC,"Agilon Energy Holdings II, LLC",#N/A,#N/A,#N/A,0,0,0,0%,28.698477,-96.946125,TX,77905,Victoria,TRE,ERCO
61967,Norton Solar Farm,231RC 8me LLC,#N/A,#N/A,#N/A,0,0,0,0%,31.534768,-100.113803,TX,79512,Mitchell,TRE,ERCO
61968,"Chisago Holdco LLC, CSG",Chisago Holdco LLC,#N/A,#N/A,#N/A,0,0,0,0%,45.386802,-92.801239,MN,55012,Chisago,MRO,MISO
61969,"Torrecillas Wind Energy, LLC","Torrecillas Wind Energy, LLC",#N/A,#N/A,#N/A,0,0,0,0%,27.614411,-98.7945,TX,78344,Webb,TRE,ERCO
61970,"Blue Summit II Wind, LLC","Blue Summit II Wind, LLC",#N/A,#N/A,#N/A,0,0,0,0%,34.225882,-99.477986,TX,76384,Wilbarger,TRE,ERCO
61971,Corcoran CSG,"Altus Power America Management, LLC",#N/A,#N/A,#N/A,0,0,0,0%,45.095757,-93.645011,MN,55357,Hennepin,MRO,MISO
61972,Richardson Solar II,DP-C2 Episode 1 LLC,#N/A,#N/A,#N/A,0,0,0,0%,33.27774,-81.35173,SC,29812,Barnwell,SERC,SCEG
61973,Blackville Solar II,DP-C2 Episode 1 LLC,#N/A,#N/A,#N/A,0,27,246,37%,33.344319,-81.261774,SC,29817,Barnwell,SERC,SCEG
61974,Diamond Solar II,DP-C2 Episode 1 LLC,#N/A,#N/A,#N/A,0,0,0,0%,33.786193,-81.273625,SC,29123,Lexington,SERC,SCEG
61975,Edison Solar II,DP-C2 Episode 1 LLC,#N/A,#N/A,#N/A,0,0,0,0%,33.244191,-81.386156,SC,29812,Barnwell,SERC,SCEG
61976,Peony Solar,"Peony Solar, LLC",1,PV,SUN,39,3733,34015,37%,33.502,-81.254,SC,29146,Orangeburg,SERC,SCEG
61977,Cornillie,"WGL Energy Systems, Inc",1,PV,SUN,1,509,4638,37%,45.46013,-92.89609,MN,55056,Chisago,MRO,MISO
61978,Pinesage,Cypress Creek Renewables,1,PV,SUN,5,0,0,0%,35.220823,-79.51909,NC,27376,Moore,SERC,CPLE
61979,Syncarpha Prinsburg CSG (Ledeboer),"Prinsburg CSG I, LLC",1,PV,SUN,1,68,620,37%,44.931794,-95.188419,MN,56281,Kandiyohi,MRO,MISO
61980,Syncarpha Clara City CSG I (Stamer),"Clara City CSG I, LLC",1,PV,SUN,1,63,574,37%,44.955515,-95.357069,MN,56222,Chippewa,MRO,MISO
61982,Columbia Solar Power Plant,"Duke Energy Florida, LLC",#N/A,#N/A,#N/A,0,0,0,0%,29.882644,-82.696145,FL,32038,Columbia,FRCC,FPC
61983,Cottage Grove Project CSG,"DG Minnesota CSG, LLC",1,PV,SUN,4.9,2202,20064,37%,44.7907,-92.8727,MN,55033,Washington,MRO,MISO
61984,"Solomon Forks Wind Project, LLC",Engie North America,#N/A,#N/A,#N/A,0,0,0,0%,39.306,-101.0744,KS,67701,Thomas,SPP,SWPP
61985,Colonial Trail West,Dominion Renewable Energy,#N/A,#N/A,#N/A,0,0,0,0%,37.138889,-76.902222,VA,23881,Surry,RFC,PJM
61986,Spring Grove I,Dominion Renewable Energy,#N/A,#N/A,#N/A,0,0,0,0%,37.173916,-76.919245,VA,23881,Surry,RFC,PJM
61987,West Loch Solar One,Hawaiian Electric Co Inc,#N/A,#N/A,#N/A,0,0,0,0%,21.340339,-158.015084,HI,96706,Honolulu,,HECO
61988,Citrus Ridge Solar,"FL Solar 5, LLC",1,PV,SUN,52,787,7171,37%,28.40078,-81.61632,FL,34787,Orange,SERC,FPC
61989,Pacific Ethanol Madera Solar Array,Pacific Ethanol Madera,1,PV,SUN,4.3,1973,17977,37%,36.916111,-119.97138,CA,93638,Madera,WECC,CISO
61990,TAC-Distributed Energy Resource Int.,Ameren Illinois,2,BA,MWH,1.5,0,0,0%,40.089797,-88.243573,IL,61820,Champaign,SERC,MISO
61991,"Pioneer Solar (CO), LLC","GCL New Energy, Inc.",#N/A,#N/A,#N/A,0,0,0,0%,39.761569,-104.45903,CO,80102,Adams,WECC,PSCO
61992,Pisces Community Solar Garden,Pisces Community Solar Garden LLC,#N/A,#N/A,#N/A,0,0,0,0%,45.452201,-94.995894,MN,56312,Stearns,MRO,MISO
61993,Gavilan District College Solar Project,Gavilan District College Solar Project,1,PV,SUN,1.4,0,0,0%,37.003832,-121.593567,CA,95020,Santa Clara,WECC,CISO
61994,Sagittarius Community Solar Gardens LLC,Sagittarius Community Solar Gardens LLC,#N/A,#N/A,#N/A,0,0,0,0%,45.31956,-94.416839,MN,55389,Meeker,MRO,MISO
61995,UC Merced Solar,"Solar University, LLC",1,BA,MWH,5,220,2014,37%,37.365688,-120.432228,CA,92350,Merced,WECC,CISO
61996,"Rankin Solar Center, LLC","Rankin Solar Center, LLC",#N/A,#N/A,#N/A,0,0,0,0%,34.23453,-79.655149,SC,29506,Florence,SERC,CPLE
61997,USS Big Lake 1 Solar CSG,USS Big Lake 1 LLC,1,PV,SUN,1,43,392,37%,45.317071,-93.764931,MN,55309,Sherburne,MRO,MISO
61998,USS Good Solar CSG,USS Good Solar LLC,1,PV,SUN,1,34,310,37%,45.436226,-92.940656,MN,55079,Chisago,MRO,MISO
61999,USS Kasch Solar CSG,USS Kasch Solar LLC,1,PV,SUN,1,67,610,37%,45.623423,-94.059269,MN,56379,Benton,MRO,MISO
62000,USS Rockpoint Solar CSG,USS Rockpoint Solar LLC,1,PV,SUN,1,33,301,37%,45.439639,-92.922057,MN,55079,Chisago,MRO,MISO
62001,The Bank of New York,The Bank of New York,36,IC,DFO,7.2,17,300,19%,40.659328,-73.933752,NY,11213,Kings,NPCC,NYIS
62002,Brooklyn Hospital Center,Brooklyn Hospital Center,15,IC,DFO,1.4,8,66,41%,40.690544,-73.97793,NY,11201,Kings,NPCC,NYIS
62003,Saint Catherine of Siena Medical Center,Saint Catherine of Siena Medical Center,47,IC,DFO,2.2,11,111,34%,40.89952,-73.27093,NY,11787,Suffolk,NPCC,NYIS
62004,San Pablo Raceway,"San Pablo Raceway, LLC",#N/A,#N/A,#N/A,0,0,0,0%,34.723748,-118.280345,CA,93535,Los Angeles,WECC,CISO
62010,Gibbon Solar,"Novel Solar Three, LLC",1,PV,SUN,3.3,0,0,0%,44.520923,-94.524364,MN,55335,Sibley,MRO,MISO
62011,Richmond Spider Solar,Richmond Spider Solar LLC,#N/A,#N/A,#N/A,0,0,0,0%,38.247123,-77.786223,VA,22551,Spotsylvania,SERC,PJM
62012,Pleinmont Solar 1,Pleinmont Solar 1 LLC,#N/A,#N/A,#N/A,0,0,0,0%,38.247123,-77.786223,VA,22551,Spotsylvania,SERC,PJM
62013,Pleinmont Solar 2,Pleinmont Solar 2 LLC,#N/A,#N/A,#N/A,0,0,0,0%,38.247123,-77.786223,VA,22551,Spotsylvania,SERC,PJM
62014,Highlander Solar Station 1,Highlander Solar Station 1 LLC,#N/A,#N/A,#N/A,0,0,0,0%,38.247123,-77.786223,VA,22551,Spotsylvania,SERC,PJM
62015,Mustang Two,RE Mustang Two LLC,#N/A,#N/A,#N/A,0,0,0,0%,36.216806,-119.896389,CA,93245,Kings,WECC,CISO
62016,UC Riverside Lots 30 & 32,"Solar Star California LXVI, LLC",2,PV,SUN,4,6924,63092,37%,33.97036,-117.33099,CA,92507,Riverside,WECC,CISO
62017,Riverhead Solar Farm,Riverhead Solar Farm LLC,#N/A,#N/A,#N/A,0,0,0,0%,40.922992,-72.7645,NY,11933,Suffolk,NPCC,NYIS
62018,Page Solar,"Page Solar Farm, LLC",1,PV,SUN,1.6,0,0,0%,35.533191,-78.639456,NC,27592,Johnston,SERC,DUK
62019,Holsum Irish Dairy,Holsum Irish Dairy,18,IC,OBG,1,3718,45002,28%,44.054,-88.085007,WI,54129,Calumet,RFC,MISO
62020,Stanford Campus Solar,"Solar Star California XLII, LLC",2,PV,SUN,3.4,6799,61953,37%,37.43434,-122.16077,CA,94305,Santa Clara,WECC,CISO
62021,Franklin Solar,Ecos Energy LLC,1,PV,SUN,1,1198,10915,37%,41.656,-72.159,CT,6249,New London,NPCC,ISNE
62022,Lincoln Land Energy Center,Lincoln Land Energy Center LLC,#N/A,#N/A,#N/A,0,0,0,0%,39.5788,-89.57984,IL,62558,Sangamon,SERC,MISO
62023,Wilson Solar,Ecos Energy LLC,1,PV,SUN,1,1251,11400,37%,41.656,-72.16,CT,6249,New London,NPCC,ISNE
62024,Jefferson Solar,Ecos Energy LLC,1,PV,SUN,1,1201,10943,37%,41.656,-72.162,CT,6249,New London,NPCC,ISNE
62025,Hamilton Solar,Ecos Energy LLC,1,PV,SUN,1,1202,10953,37%,41.657,-72.161,CT,6249,New London,NPCC,ISNE
62026,Adams Solar,Ecos Energy LLC,1,PV,SUN,1,1208,11007,37%,41.655,-72.161,CT,6249,New London,NPCC,ISNE
62027,Caldwell Wastewater Treatment Plant,Caldwell Wastewater Treatment Plant,3,BA,MWH,1.9,0,0,0%,40.838568,-74.312476,NJ,7006,Essex,RFC,PJM
62028,CSU Long Beach Lots 7 & 14,"Solar Star California XLVII, LLC",2,PV,SUN,4.5,7677,69955,37%,33.78104,-118.11357,CA,90840,Los Angeles,WECC,CISO
62029,Enfield Community Solar,Enfield Community Solar,2,PV,SUN,1.8,2352,21432,37%,42.453307,-76.594813,NY,14850,Tompkins,NPCC,NYIS
62030,Nautilus Lindstrom Solar CSG,Nautilus Solar Solutions,#N/A,#N/A,#N/A,0,0,0,0%,45.336131,-92.813972,MN,55045,Chisago,MRO,MISO
62031,Nautilus Saint Cloud Solar CSG,Nautilus Solar Solutions,#N/A,#N/A,#N/A,0,0,0,0%,45.495562,-94.118924,MN,56304,Sherburne,MRO,MISO
62032,Nautilus Winsted Solar CSG,Nautilus Solar Solutions,#N/A,#N/A,#N/A,0,0,0,0%,44.948882,-94.085661,MN,55395,McLeod,MRO,MISO
62034,Baer Road CSG,"Delaware River Solar, LLC",1,PV,SUN,2,2650,24146,37%,41.797,-75.068,NY,12723,Sullivan,NPCC,NYIS
62035,Glaciers Edge Wind Project,Glaciers Edge Wind Project LLC,#N/A,#N/A,#N/A,0,0,0,0%,42.862,-95.772,IA,51035,Cherokee,MRO,MISO
62036,Sartell Holdco CSG,Sartell Holdco LLC,#N/A,#N/A,#N/A,0,0,0,0%,45.36443,-94.123291,MN,56377,Stearns,MRO,MISO
62037,Rollingstone Holdco CSG,Rollingstone Holdco LLC,#N/A,#N/A,#N/A,0,0,0,0%,44.114425,-91.791247,MN,55972,Winona,MRO,MISO
62038,Santa Rita East,Invenergy Services LLC,#N/A,#N/A,#N/A,0,0,0,0%,31.207988,-101.110787,TX,76930,Irion,TRE,ERCO
62039,Santa Rosa Junior College Petaluma Solar,Sonoma County Junior College District,1,PV,SUN,1.2,1298,11828,37%,38.46905,-122.72188,CA,94954,Sonoma,WECC,CISO
62040,Becker Solar CSG,SunShare,#N/A,#N/A,#N/A,0,0,0,0%,45.175532,-93.683884,MN,55376,Wright,MRO,MISO
62041,Cuyahoga County Landfill,IOS II LLC,1,PV,SUN,3.7,889,8100,37%,41.443122,-81.751526,OH,44144,Cuyahoga,RFC,PJM
62042,USS Solar Rapids CSG,USS Solar Rapids LLC,#N/A,#N/A,#N/A,0,0,0,0%,45.590952,-94.138625,MN,56379,Benton,MRO,MISO
62043,First Baptist Church of Glenarden,IOS II LLC,1,PV,SUN,1.5,1993,18160,37%,38.82,-76.87,MD,20774,Prince Georges,RFC,PJM
62044,USS Solar Dawn CSG,USS Solar Dawn LLC,1,PV,SUN,1,37,337,37%,45.491799,-92.841712,MN,55056,Chisago,MRO,MISO
62045,USS Norelius Solar CSG,USS Norelius Solar LLC,#N/A,#N/A,#N/A,0,0,0,0%,45.473642,-92.88658,MN,55056,Chisago,MRO,MISO
62046,USS Nillie Corn Solar CSG,USS Nillie Corn Solar LLC,1,PV,SUN,1,33,301,37%,45.456657,-92.89758,MN,55056,Chisago,MRO,MISO
62047,USS JJ Solar CSG,USS JJ Solar LLC,#N/A,#N/A,#N/A,0,0,0,0%,45.636126,-94.050356,MN,56379,Benton,MRO,MISO
62048,USS Dubhe Solar CSG,USS Dubhe Solar LLC,1,PV,SUN,1,37,337,37%,45.492616,-92.904452,MN,55056,Chisago,MRO,MISO
62049,USS Brockway Solar CSG,USS Brockway Solar LLC,#N/A,#N/A,#N/A,0,0,0,0%,45.682305,-94.211331,MN,56377,Stearns,MRO,MISO
62050,Kingsbrook Jewish Medical Center,Kingsbrook Jewish Medical Center,14,IC,DFO,1.7,16,162,34%,40.659328,-73.933752,NY,11213,Kings,NPCC,NYIS
62051,St Johns Riverside Hospital,St Johns Riverside Hospital,5,IC,DFO,2,27,278,33%,40.968929,-73.886589,NY,10701,Westchester,NPCC,NYIS
62052,Citizens Imperial Solar,Citizens Enterprises Corporation,#N/A,#N/A,#N/A,0,0,0,0%,33.191661,-115.433783,CA,92233,Imperial,WECC,IID
62053,Syncarpha Dodge 1,Solar Provider Group MN I LLC,#N/A,#N/A,#N/A,0,0,0,0%,44.044978,-92.880709,MN,55927,Dodge,MRO,MISO
62054,Alpha Value Solar,"Alpha Value Solar, LLC",#N/A,#N/A,#N/A,0,0,0,0%,36.157401,-76.489563,NC,27944,Perquimans,SERC,PJM
62055,Wareham Solar PV,NSTAR Electric Company,1,PV,SUN,3.3,173,1576,37%,41.78,-70.75,MA,2571,Plymouth,NPCC,ISNE
62056,Lancaster,AVS Phase 2 LLC,1,PV,SUN,3,0,0,0%,34.743383,-117.972222,CA,93535,Los Angeles,WECC,LDWP
62057,Hazlehurst III,"SR Hazlehurst III, LLC",#N/A,#N/A,#N/A,0,0,0,0%,31.832474,-82.602139,GA,31539,Jeff Davis,SERC,SOCO
62058,SR Terrell,"SR Terrell, LLC",#N/A,#N/A,#N/A,0,0,0,0%,31.871387,-84.361952,GA,39842,Terrell,SERC,SOCO
62059,East Longmeadow Solar PV,NSTAR Electric Company,#N/A,#N/A,#N/A,0,0,0,0%,42.046767,-72.459123,MA,1028,Hampden,NPCC,ISNE
62060,Hampton MN GRE,SoCore Energy LLC,1,PV,SUN,2,0,0,0%,44.548799,-93.020502,MN,55065,Dakota,MRO,MISO
62061,Anoka County MN CONX,SoCore Energy LLC,1,PV,SUN,3.4,0,0,0%,45.234722,-93.482957,MN,55303,Anoka,MRO,MISO
62062,Athens MN CONX,SoCore Energy LLC,1,PV,SUN,6.6,0,0,0%,45.459021,-93.265706,MN,55040,Isanti,MRO,MISO
62063,Greenfield Solar PV,NSTAR Electric Company,#N/A,#N/A,#N/A,0,0,0,0%,42.64,-72.58,MA,1302,Franklin,NPCC,ISNE
62064,Hinsdale Solar PV,NSTAR Electric Company,#N/A,#N/A,#N/A,0,0,0,0%,42.44,-73.11,MA,1235,Berkshire,NPCC,ISNE
62065,Savoy Solar PV,NSTAR Electric Company,#N/A,#N/A,#N/A,0,0,0,0%,42.56,-73.05,MA,1265,Hampshire,NPCC,ISNE
62066,Southampton Solar PV,NSTAR Electric Company,#N/A,#N/A,#N/A,0,0,0,0%,42.2,-72.71,MA,1073,Hampshire,NPCC,ISNE
62067,Urtica Solar Project,"TUUSSO Energy, LLC",#N/A,#N/A,#N/A,0,0,0,0%,46.974,-120.575,WA,98926,Kittitas,WECC,PSEI
62068,Typha Solar Project,"TUUSSO Energy, LLC",#N/A,#N/A,#N/A,0,0,0,0%,47.026,-120.627,WA,98926,Kittitas,WECC,PSEI
62069,Penstemon Solar Project,"TUUSSO Energy, LLC",#N/A,#N/A,#N/A,0,0,0,0%,46.961,-120.48,WA,98926,Kittitas,WECC,PSEI
62070,Fumaria Solar Project,"TUUSSO Energy, LLC",#N/A,#N/A,#N/A,0,0,0,0%,47.061,-120.584,WA,98926,Kittitas,WECC,PSEI
62071,Camas Solar Project,"TUUSSO Energy, LLC",#N/A,#N/A,#N/A,0,0,0,0%,46.957,-120.5,WA,98926,Kittitas,WECC,PSEI
62072,Springfield Solar PV,NSTAR Electric Company,#N/A,#N/A,#N/A,0,0,0,0%,42.134453,-72.549688,MA,1104,Hampden,NPCC,ISNE
62073,Hampden Solar PV,NSTAR Electric Company,#N/A,#N/A,#N/A,0,0,0,0%,42.04565,-72.459268,MA,1036,Hampden,NPCC,ISNE
62074,"Bd of Educ of Queen Anne's Cnty, Cnty HS",Tesla Inc.,#N/A,#N/A,#N/A,0,0,0,0%,39.035986,-76.054316,MD,21617,Queen Annes,RFC,PJM
62075,Pima Community College,Tesla Inc.,#N/A,#N/A,#N/A,0,2798,25496,37%,32.166494,-110.816669,AZ,85709,Pima,WECC,TEPC
62076,Town of Branford,Tesla Inc.,1,PV,SUN,1.1,0,0,0%,41.28114,-72.81028,CT,6405,New Haven,NPCC,ISNE
62077,Blue Shld Of Cal- El Dorado Hlls Mtr B,Tesla Inc.,#N/A,#N/A,#N/A,0,0,0,0%,38.650627,-121.074115,CA,95762,El Dorado,WECC,BANC
62079,Whispering Willow North,Interstate Power and Light Co,#N/A,#N/A,#N/A,0,0,0,0%,42.774955,-93.418067,IA,50420,Franklin,MRO,MISO
62080,Richland,Interstate Power and Light Co,#N/A,#N/A,#N/A,0,0,0,0%,42.363152,-95.2263,IA,51458,Sac,MRO,MISO
62081,Golden Plains,Interstate Power and Light Co,#N/A,#N/A,#N/A,0,0,0,0%,43.430639,-94.016407,IA,50424,Winnebago,MRO,MISO
62082,Southwick Solar PV,NSTAR Electric Company,#N/A,#N/A,#N/A,0,0,0,0%,42.05,-72.75,MA,1077,Hampden,NPCC,ISNE
62084,Becker Solar 2 CSG,SunShare,#N/A,#N/A,#N/A,0,0,0,0%,45.174612,-93.684085,MN,55376,Wright,MRO,MISO
62085,Becker Solar 3 CSG,SunShare,#N/A,#N/A,#N/A,0,0,0,0%,45.174942,-93.683653,MN,55376,Wright,MRO,MISO
62086,Becker Solar 4 CSG,SunShare,#N/A,#N/A,#N/A,0,0,0,0%,45.175662,-93.679726,MN,55376,Wright,MRO,MISO
62087,Becker Solar 5 CSG,SunShare,#N/A,#N/A,#N/A,0,0,0,0%,45.175654,-93.679354,MN,55376,Wright,MRO,MISO
62088,Schultz CSG,"DG Minnesota CSG, LLC",1,PV,SUN,1.8,871,7936,37%,44.5576,-93.376,MN,55088,Scott,MRO,MISO
62089,"Panda Solar NC 1, LLC","Panda Solar NC 1, LLC",#N/A,#N/A,#N/A,0,0,0,0%,34.436698,-79.090206,NC,28340,Robeson,SERC,CPLE
62090,Sunderland Solar PV,NSTAR Electric Company,1,PV,SUN,1.1,163,1485,37%,42.429126,-72.539889,MA,1375,Franklin,NPCC,ISNE
62091,Hatfield Solar PV,NSTAR Electric Company,1,PV,SUN,3.6,819,7463,37%,42.41,-72.57,MA,1066,Hampshire,NPCC,ISNE
62092,Montague Site 36-Grosolar,NSTAR Electric Company,1,PV,SUN,4.1,609,5549,37%,42.5,-72.5,MA,1349,Franklin,NPCC,ISNE
62093,East Springfield Solar PV,NSTAR Electric Company,1,PV,SUN,1.4,238,2169,37%,42.14,-72.55,MA,1104,Hampden,NPCC,ISNE
62095,Quarter Horse Solar,Quarter Horse Farm LLC,1,PV,SUN,4.5,682,6215,37%,34.437,-77.642,NC,28443,Pender,SERC,DUK
62096,Atkinson Solar II,Atkinson Solar II LLC,1,PV,SUN,1.9,830,7563,37%,34.897,-77.792,NC,28518,Duplin,SERC,DUK
62097,Ludlow Site 72 - Conti,NSTAR Electric Company,1,PV,SUN,1.9,516,4702,37%,42.164561,-72.446246,MA,1056,Hampden,NPCC,ISNE
62098,Tiller CSG,"DG Minnesota CSG, LLC",1,PV,SUN,5,1632,14871,37%,45.435,-94.0403,MN,55319,Sherburne,MRO,MISO
62099,Hammer CSG,"DG Minnesota CSG, LLC",1,PV,SUN,4.8,859,7827,37%,45.4176,-94.0094,MN,55319,Sherburne,MRO,MISO
62100,Warrenton I Solar,Warrenton Solar I LLC,1,PV,SUN,4.9,0,0,0%,36.412,-78.178,NC,27589,Warren,SERC,DUK
62101,Bladenboro Solar 2,Bladenboro Farm 2 LLC,1,PV,SUN,4.5,2315,21093,37%,34.536,-78.799,NC,28320,Bladen,SERC,DUK
62102,Sadiebrook NC Solar,Sadiebrook Solar LLC,1,PV,SUN,5,3703,33741,37%,34.44,-78.658,NC,28433,Bladen,SERC,DUK
62103,Kossuth,Wisconsin Power & Light Co,#N/A,#N/A,#N/A,0,0,0,0%,42.994681,-94.128733,IA,50560,Kossuth,MRO,MISO
62104,Lane Solar,Lane Solar Farm LLC,1,PV,SUN,5,2098,19116,37%,35.395,-78.051,NC,27530,Wayne,SERC,DUK
62105,Monticello Project CSG,"DG Minnesota CSG, LLC",1,PV,SUN,5,120,1091,37%,45.2722,-93.8278,MN,55362,Wright,MRO,MISO
62106,"WED Green Hill, LLC","WED Green Hill, LLC",#N/A,#N/A,#N/A,0,0,0,0%,41.79785,-71.529736,RI,2919,Providence,NPCC,ISNE
62107,"WED Plainfield II, LLC","WED Plainfield II, LLC",#N/A,#N/A,#N/A,0,0,0,0%,41.794583,-71.539967,RI,2919,Providence,NPCC,ISNE
62108,"WED Plainfield III, LLC","WED Plainfield III, LLC",#N/A,#N/A,#N/A,0,0,0,0%,41.793519,-71.530622,RI,2919,Providence,NPCC,ISNE
62109,"WED Plainfield, LLC","WED Plainfield, LLC",#N/A,#N/A,#N/A,0,0,0,0%,41.796078,-71.535825,RI,2919,Providence,NPCC,ISNE
62110,"WED Shun I, LLC","WED Shun I, LLC",#N/A,#N/A,#N/A,0,0,0,0%,41.798456,-71.540656,RI,2919,Providence,NPCC,ISNE
62111,"WED Shun II, LLC","WED Shun II, LLC",#N/A,#N/A,#N/A,0,0,0,0%,41.800111,-71.536189,RI,2919,Providence,NPCC,ISNE
62112,"WED Shun III, LLC","WED Shun III, LLC",#N/A,#N/A,#N/A,0,0,0,0%,41.799078,-71.549331,RI,2919,Providence,NPCC,ISNE
62113,Strauss Wind Farm,Strauss Wind LLC,#N/A,#N/A,#N/A,0,0,0,0%,34.579835,-120.56428,CA,93436,Santa Barbara,WECC,CISO
62114,Roseville Solar,Greenskies,1,PV,SUN,1,0,0,0%,38.791779,-121.385301,CA,95747,Placer,WECC,BANC
62115,AES Alamitos Energy Center,"AES Alamitos Energy, LLC",#N/A,#N/A,#N/A,0,0,0,0%,33.767229,-118.100194,CA,90803,Los Angeles,WECC,CISO
62116,AES Huntington Beach Energy Project,"AES Huntington Beach Energy, LLC",#N/A,#N/A,#N/A,0,0,0,0%,33.645618,-117.979372,CA,92646,Orange,WECC,CISO
62117,Beloit Memorial Hospital Power Plant,Beloit Memorial Hospital,19,IC,NG,3,45,512,30%,42.5486,-89.0083,WI,53511,Rock,MRO,MISO
62118,"WED GW Solar, LLC","WED GW Solar, LLC CSG",#N/A,#N/A,#N/A,0,0,0,0%,41.937033,-71.487574,RI,2865,Providence,NPCC,ISNE
62119,University Park Solar,SS PA II PSU LLC,1,PV,SUN,1.5,32,292,37%,40.817019,-77.844117,PA,16801,Centre,RFC,PJM
62120,"Panda Solar NC 2, LLC","Panda Solar NC 2, LLC",#N/A,#N/A,#N/A,0,0,0,0%,34.4384,-79.0847,NC,28340,Robeson,SERC,CPLE
62121,"Panda Solar NC 3, LLC","Panda Solar NC 3, LLC",#N/A,#N/A,#N/A,0,0,0,0%,34.631814,-79.090672,NC,28360,Robeson,SERC,CPLE
